kep_id,num_points,time_span,mean_flux,median_flux,std_flux,max_flux,min_flux,range_flux,koi_period,koi_duration,koi_depth,koi_prad,koi_ror,koi_dor,koi_sma,koi_impact,koi_model_snr,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,label
12418662,64797,1459.4893121757996,0.9994081019470312,1.0,0.0253410869046769,1.068593144416809,0.8955713510513306,0.1730217933654785,2.751566365,5.2403,72609.0,42.98,0.457086,4.26,0.0364,1.041,180.0,445.35,1171.0,5461.0,4.497,0.861,0
6368175,64793,1459.4889621417606,1.000004160835282,1.0,0.0001955792498017,1.0136152505874634,0.9990457892417908,0.0145694613456726,26.50607445,3.9299999999999997,75.35,0.795,0.008567,35.8,0.16865,0.7290000000000001,8.1,38.8,632.5,6346.5,4.545999999999999,0.848,1
9674608,64797,1459.489092766038,0.9997165046882608,1.0,0.0075029337578891,1.0333280563354492,0.97309011220932,0.0602379441261291,2.972047661,1.198,5945.0,24.74,0.318687,10.14,0.036,1.207,20.0,142.01,881.0,4491.0,4.58,0.711,0
9006449,64792,1459.489181616016,1.00000494459865,1.0,0.0002866731758442,1.0104955434799194,0.9982903003692628,0.0122052431106567,21.5262958,8.392,200.4,1.55,0.016062,12.14,0.1408,0.931,23.4,35.03,621.0,5607.0,4.447,0.886,1
4571536,41985,1238.6042670895697,1.0000188597202355,1.0,0.0007127263764384,1.0325162410736084,0.9963392615318298,0.0361769795417785,0.676715927,0.63,264.5,1.29,0.016128,6.45,0.0135,0.652,14.5,2135.8,1735.0,5334.0,4.56,0.733,0
8524346,64799,1459.4890225582858,1.0000059829931731,1.0,0.0003611056792915,1.0192149877548218,0.9975555539131165,0.0216594338417053,4.4697452,5.33,241.5,2.43,0.019742,2.016,0.0523,0.982,33.8,574.11,1248.0,6102.0,4.316,1.125,0
5561278,65267,1470.462260994609,1.0000002408204087,1.0,0.0001415979870765,1.00196635723114,0.9988598823547364,0.0031064748764038,20.31047472,5.3357,164.6,2.41,0.011737,29.39,0.1549,0.05,46.1,177.81,931.0,6065.0,3.97,1.877,1
9589323,64797,1459.4891416723476,1.0000139738171605,1.0,0.0007244184375024,1.0302764177322388,0.996015727519989,0.0342606902122497,3.949627144,1.5485,807.2,2.32,0.025401,19.966,0.0463,0.049,45.1,206.05,966.0,5155.0,4.523,0.836,1
11456279,65261,1470.4624807943983,0.999998027914737,1.0,0.0002390118275901,1.0037678480148315,0.9986960887908936,0.0050717592239379,0.572937573,2.576,80.8,1.57,0.009023,1.384,0.0156,0.7866,32.0,27058.33,3271.0,7338.0,4.225,1.593,0
3245000,51817,1459.4888287758076,1.0002039283399569,1.0,0.0090902534270618,1.0522388219833374,0.9691101908683776,0.0831286311149597,20.413812,5.806,496.4,16.5,0.182913,6.63,0.1424,1.158,11.6,27.84,586.0,5514.0,4.569,0.826,0
9851360,51735,1459.4891149530522,1.0000177353640691,1.0,0.0006892379114545,1.0434032678604126,0.9964132905006408,0.0469899773597717,8.4805019,8.345,164.9,1.26,0.015658,2.49,0.0726,0.972,11.0,87.82,781.0,5555.0,4.554,0.737,0
10292238,51735,1459.4891452845404,0.9995032638008956,1.0,0.0145044091548341,1.0187817811965942,0.7453132271766663,0.273468554019928,143.1188694,16.8109,255710.0,53.3,0.573511,91.575,0.526,0.703,1638.0,2.5,321.0,5713.0,4.554,0.851,0
11336883,51972,1470.462515196312,0.9999998486545264,1.0,0.0001508555175748,1.0058772563934326,0.998820185661316,0.0070570707321166,20.01959599,7.0,78.5,1.185,0.008107,25.784999999999997,0.18880000000000002,0.3635,22.0,245.205,866.0,6282.0,4.3045,1.2974999999999999,1
5303185,64798,1459.4888740225797,1.000014696135124,1.0,0.0006014247249274,1.03350031375885,0.9754234552383424,0.0580768585205078,26.1537851,1.802,228.6,1.47,0.013956,109.1,0.1752,0.2437,6.2,37.53,631.0,6091.0,4.487,0.967,0
9142334,64792,1459.4891809246838,1.0000085519151358,1.0,0.0010674130385109,1.016378402709961,0.9946820139884948,0.021696388721466,502.658,19.51,216.0,0.69,0.013439,189.7,0.9719,0.3138,10.0,0.04,116.0,3754.0,4.773,0.473,0
10514429,64792,1459.4893237973083,1.000015128657345,1.0,0.0008907589889087,1.0087742805480957,0.9931827783584596,0.0155915021896362,20.7191626,3.912,184.4,1.85,0.012379,40.96,0.145,0.016,8.9,92.2,790.0,5837.0,4.143,1.366,0
5003117,64794,1459.488940689269,0.9998713829966134,1.0,0.0018533073583453,1.0155305862426758,0.9703486561775208,0.045181930065155,37.60936976,6.8615,27591.0,15.8,0.161447,39.715,0.2115,0.671,971.1,15.8,508.0,5600.0,4.483,0.896,0
11177543,51503,1459.4893270957618,1.0000058488563628,1.0,0.0003905552957101,1.0173101425170898,0.9983251094818116,0.0189850330352783,38.3262237,3.073,392.1,2.43,0.02464,33.3,0.2084,0.963,15.0,12.56,480.0,5229.0,4.441,0.903,1
10205598,64814,1459.4891958770968,1.0000100409529926,1.0,0.0004385078768521,1.022587537765503,0.9965527057647704,0.0260348320007324,373.89398,27.66,730.0,2.51,0.032878,38.5,0.8885,0.963,18.5,0.42,206.0,5263.0,4.574,0.699,0
7885518,65263,1470.4623566189694,1.0000032816456292,1.0,0.0001418300619832,1.0085439682006836,0.9990025758743286,0.0095413923263549,1.72933255,3.631,29.7,0.69,0.005188,3.07,0.0271,0.586,17.1,2196.53,1745.0,5921.0,4.22,1.211,0
11651105,51504,1459.4893481511026,1.0000191420992548,1.0,0.0005205827902346,1.0354558229446411,0.9983149766921996,0.0371408462524414,13.8602646,74.26,481.1,19.71,0.226779,1.266,0.1045,1.204,72.3,53.56,690.0,5667.0,4.535,0.796,0
7764367,64794,1459.4890104590377,0.999999703039272,1.0,0.0002353772959048,1.0115922689437866,0.9988732933998108,0.0127189755439758,3.173914037,3.6069,303.0,3.07,0.017772,4.16,0.0466,0.819,76.1,1769.83,1655.0,6432.0,4.164,1.584,1
11502867,64797,1459.4892956464537,0.9997409309829728,1.0,0.0019060714985492,1.0326467752456665,0.984484851360321,0.0481619238853454,3.217518511,2.11481,14319.0,11.38,0.115425,10.662,0.041,0.638,1287.4,464.73,1185.0,5720.0,4.473,0.903,1
2021440,64795,1459.4888076989664,1.0000019770252162,1.0,0.0008888695434259,1.0662574768066406,0.9957442283630372,0.0705132484436035,7.81153999,5.984,912.8,23.56,0.303875,3.17,0.071,1.271,41.3,62.96,718.0,5150.0,4.628,0.71,0
8367644,54966,1238.604044049505,0.999930920685864,1.0,0.0025132505181302,1.1045184135437012,0.9899126887321472,0.1146057248115539,22.08551599,2.1727,3157.4,3.34,0.054067,64.1,0.13,0.656,48.5,3.63,352.0,3828.0,4.712,0.565,1
7842610,64796,1459.488996797525,0.9998605923294924,1.0,0.0011306357198791,1.0360205173492432,0.9882742762565612,0.0477462410926818,0.971933156,1.9265,4786.0,50.75,0.499217,2.351,0.0184,1.42,223.1,2240.48,1754.0,5592.0,4.445,0.931,0
2580872,64795,1459.4888235034375,0.9949505047901552,1.0,0.030305649109749,1.0207778215408323,0.7113159894943237,0.3094618320465088,15.92663277,7.42888,271860.0,57.95,0.578733,23.4211,0.12,0.672,2278.9,47.68,670.0,5496.0,4.471,0.917,0
8621353,30162,684.1350697178787,0.9968922024032149,1.0,0.0252595064170787,1.2395844459533691,0.6944155097007751,0.545168936252594,11.34434745,5.9738,258240.0,62.52,0.572515,20.513,0.099,0.692,437.2,101.92,810.0,5780.0,4.438,1.0,0
5425908,50642,1437.419811345084,0.9999984178699016,1.0,0.0002051721930591,1.0080125331878662,0.9990119338035583,0.0090005993843078,289.7696114,3.19,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
5428668,48549,1388.193597002661,1.0000201771759187,1.0,0.0008132588241515,1.055549144744873,0.9958531260490416,0.0596960186958313,0.703399912,0.823,531.4,2.15,0.021683,6.19,0.0155,0.393,32.0,3879.31,2013.0,5955.0,4.52,0.91,0
5294739,64797,1459.4888855293177,0.951203138583648,1.0,0.1570293780248589,1.1302281618118286,0.3757266402244568,0.7545015215873718,3.735993484,17.4877,617990.0,571.07,1.289667,3.7225,0.0554,0.993,1587.7,4283.18,2063.0,5467.0,3.432,4.055,0
5284133,52283,1470.4622655207786,0.9955709903136644,1.0,0.0270318556338636,1.024949312210083,0.7311500906944275,0.2937992215156555,8.784575777,5.3022,262980.0,104.57,0.500326,17.929,0.1022,0.5,4761.5,1380.83,1555.0,8144.0,4.139,1.914,0
8426567,64793,1459.489092071155,0.9996988423103228,1.0,0.0039963454984424,1.0122859477996826,0.9819365739822388,0.0303493738174438,18.93055119,3.372,684.0,4.41,0.024576,36.1,0.137,0.583,26.2,81.42,766.0,5015.0,3.987,1.643,1
10294465,50111,1421.2360446280145,1.000011439789548,1.0,0.0005340092571236,1.0402467250823977,0.9967536926269532,0.0434930324554443,199.9976349,3.43,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
7430876,46370,1051.5310918462346,1.0000157169401582,1.0,0.0006491221850459,1.0438458919525146,0.9962304830551147,0.0476154088973999,32.6122381,2.886,1321.4,31.96,0.292665,27.7,0.2002,1.252,19.6,24.92,570.0,5780.0,4.438,1.0,0
6042031,65267,1470.4622957465035,1.000000248627725,1.0,0.0001830055771011,1.0063276290893557,0.9987558722496032,0.0075717568397521,0.537110149,1.7976,92.0,32.19,0.116204,1.162,0.0141,1.106,41.1,24545.75,3195.0,5395.0,3.739,2.537,0
12108293,64796,1459.4893378087363,1.000005742111275,1.0,0.0005296932487719,1.081756830215454,0.9977309107780457,0.0840259194374084,0.705455349,2.469,74.9,0.64,0.008025,2.092,0.0145,0.447,18.0,1936.09,1693.0,5383.0,4.614,0.736,0
9119652,3534,85.84073562605772,0.9767735650226363,0.9999999701976776,0.0830063104963419,1.047122597694397,0.5260719656944275,0.5210506319999695,1.1080999,3.3542,380930.0,124.19,0.642864,4.067,0.0198,0.525,155.4,5632.6,2212.0,5299.0,3.865,1.769,0
12257851,64796,1459.4893373958405,1.000009701651249,1.0,0.000472447252334,1.042959213256836,0.9972636103630066,0.0456956028938293,2.61594288,6.45,72.1,0.92,0.008318,2.364,0.0386,0.711,13.4,831.27,1370.0,6063.0,4.476,1.012,0
7603200,65263,1470.462346291184,1.000077715304616,1.0,0.0015044102843752,1.0133429765701294,0.9952268600463868,0.0181161165237426,13.78109471,2.0138,598.3,1.24,0.022578,39.5,0.0896,0.32,57.4,6.17,402.0,3846.0,4.738,0.503,1
7040629,64793,1459.4889859925024,1.000000508440232,1.0,0.0001821359615528,1.009677171707153,0.9982134103775024,0.0114637613296508,9.299205390000001,3.862,125.2,1.685,0.0102975,17.18,0.09184999999999999,0.2985,23.5,318.315,1070.0,5966.0,4.169,1.499,1
3438976,64794,1459.4888745494754,1.0000074248148394,1.0,0.0002920052610806,1.0230674743652344,0.9985255002975464,0.0245419740676879,2.97599368,4.023,55.0,0.79,0.006846,5.56,0.0406,0.243,13.0,894.1,1395.0,6202.0,4.394,1.055,0
11129738,51501,1459.4892837377483,0.999986690565562,1.0,0.0010862531904563,1.0472580194473269,0.9934262633323668,0.0538317561149597,3.7487434305,2.0079000000000002,410.35,1.17,0.0207095,8.595,0.03755,0.8335,20.1,43.870000000000005,646.0,3883.0,4.725,0.517,1
7200485,64794,1459.4890122728466,0.9999452508956328,1.0,0.0032169943880146,1.0336949825286863,0.9866970181465148,0.0469979643821716,0.566796615,1.999,47.8,0.59,0.006358,2.205,0.0131,0.243,8.5,4426.68,2077.0,5858.0,4.553,0.849,0
9091755,64793,1459.489104711116,1.0000079343769812,1.0,0.0005881490806672,1.065804123878479,0.9980649352073668,0.067739188671112,1.106529843,6.258,319.5,1.91,0.021895,1.077,0.0201,0.974,69.2,1746.73,1649.0,5932.0,4.58,0.798,0
5428471,8204,179.72935763558053,1.000025345218699,1.0000000298023224,0.0008130783003245,1.026384949684143,0.9974655508995056,0.0289193987846374,0.75499096,2.485,215.8,1.39,0.01349,2.32,0.016,0.322,9.9,3403.34,1949.0,5743.0,4.466,0.946,0
7019524,64792,1459.4890569904455,1.000001609248134,1.0,0.0004355494230808,1.0150258541107178,0.9975464940071106,0.0174793601036071,5.30873978,3.018,127.5,1.08,0.010322,13.39,0.0598,0.173,16.7,279.21,1042.0,5914.0,4.483,0.955,1
9958962,64793,1459.4891448852795,0.9996759070707696,1.0,0.0036849094340617,1.0255800485610962,0.9873824119567872,0.038197636604309,70.73961735,5.74,622.25,2.75,0.0257605,69.2,0.33865,0.8314999999999999,27.049999999999997,10.775,456.0,6004.0,4.484,0.977,1
5435816,63170,1421.2359553114438,0.9999978940396704,1.0,0.0009018431935931,1.0479373931884766,0.9723599553108216,0.075577437877655,181.8521773,5.7725,27559.0,46.38,0.419687,186.8,0.6523,1.189,293.8,2.91,333.0,6063.0,4.476,1.012,0
8552540,65262,1470.4623838440311,0.9527652592205774,1.0,0.1152061913090111,1.0683618783950806,0.508245050907135,0.5601168274879456,0.530967171,3.8102,378390.0,92.29,0.852795,2.212,0.0128,0.84,671.9,6728.14,2312.0,5951.0,4.439,0.991,0
4548162,54964,1238.605063728297,0.9999969791829452,1.0,0.0009807434088066,1.0625736713409424,0.996597170829773,0.0659765005111694,10.0102876,5.33,127.1,0.69,0.010497,12.02,0.0762,0.5667,7.0,17.56,522.0,4214.0,4.65,0.601,0
5014753,51813,1459.4889040775088,1.0001574925615435,1.0,0.0059329201528989,1.0208464860916138,0.9722046852111816,0.0486418008804321,3.170626881,2.7189,14610.0,14.37,0.127297,6.692,0.0429,0.847,113.2,704.88,1314.0,6068.0,4.428,1.034,0
7199644,64794,1459.4890147318583,1.000004998752908,1.0,0.0002615114864305,1.018470287322998,0.9971972703933716,0.0212730169296264,1.13357304,2.849,33.1,0.59,0.005691,2.24,0.0208,0.739,12.0,2688.01,1836.0,6147.0,4.449,0.954,0
6368230,64793,1459.4889626546865,1.000013718106553,1.0,0.0004759739462673,1.0209546089172363,0.9974676370620728,0.0234869718551635,26.0841212,6.141,259.7,1.35,0.014818,32.8,0.1681,0.092,13.8,30.24,598.0,6083.0,4.563,0.835,1
7335713,65262,1470.4623945244966,1.0000004073614246,1.0,0.0002732967020188,1.0055766105651855,0.9979036450386048,0.0076729655265808,0.573709256,1.4932,131.2,7.05,0.011194,2.317,0.0159,0.69,37.5,90258.45,4415.0,5261.0,3.13,5.769,0
10059645,64793,1459.4892553090103,0.9999989068145884,1.0,0.0010376435234429,1.066976547241211,0.9938881993293762,0.0730883479118347,6.49441464,2.344,357.3,1.75,0.021621,9.82,0.0612,0.911,17.7,68.05,732.0,4769.0,4.557,0.742,1
10227863,51735,1459.4891386658055,1.0000038070195745,1.0,0.0002227854233262,1.0108973979949951,0.998888373374939,0.0120090246200561,5.14072621,27.24,145.6,19.28,0.170568,1.188,0.0575,1.159,44.5,317.19,1076.0,5751.0,4.389,1.035,0
10583180,64793,1459.4892927615656,1.0000125896650485,1.0,0.0006260376645791,1.0795499086380005,0.9970938563346864,0.0824560523033142,2.696370652,3.6129,397.9,1.58,0.017673,5.827,0.0349,0.044,48.2,305.34,1066.0,4989.0,4.504,0.819,0
6228703,65266,1470.4622795584291,0.9979841367149536,1.0,0.0102808603962844,1.0082401037216189,0.9154003262519836,0.092839777469635,4.200206781,5.21948,82364.0,105.07,0.500336,6.582,0.0586,1.07,943.7,2150.58,1737.0,6873.0,4.051,1.923,0
12121570,64797,1459.4892884286746,1.0000016280327513,1.0,0.0004801442927693,1.0163122415542605,0.9970571398735046,0.0192551016807556,91.500873,4.842,704.8,1.82,0.023662,147.71,0.3648,0.032,22.6,2.18,310.0,5051.0,4.628,0.706,1
5305451,54970,1238.6036846014686,1.0000092731902268,1.0,0.0007163249195507,1.0377126932144165,0.9958610534667968,0.0418516397476196,161.253747,25.322,2598.4,4.98,0.056819,26.01,0.5559,0.912,54.7,1.8,295.0,5570.0,4.573,0.803,0
3444098,8204,179.72945643551793,0.9999630239636418,1.0000000298023224,0.0046513150238493,1.0220531225204468,0.9904547929763794,0.0315983295440673,0.72359699,1.326,495.6,6.73,0.02155,3.51,0.0198,0.608,14.8,114645.28,4699.0,8855.0,3.818,2.858,0
6422155,50173,1426.4466197567308,0.9999113314245328,1.0,0.001137690121887,1.0548394918441772,0.9942121505737304,0.0606273412704467,10.508046714999999,3.8001000000000005,507.4,2.795,0.0242965,9.12,0.09115000000000001,0.9105,34.25,139.24,853.0,5527.0,4.376,1.054,1
8681833,64793,1459.489121427141,1.0000024833361347,1.0,0.0006954096496892,1.035758137702942,0.9969507455825806,0.0388073921203613,1.311558909,1.919,141.3,1.15,0.010897,5.189,0.024,0.218,17.2,1776.99,1655.0,5926.0,4.501,0.963,1
6471229,64797,1459.488923627905,1.0000090749210009,1.0,0.0021944489554683,1.0203642845153809,0.989517331123352,0.0308469533920288,1.75251585,3.489,125.9,1.02,0.011095,2.78,0.0278,0.738,14.2,1035.27,1447.0,5952.0,4.554,0.844,0
11037511,63171,1421.2362316492436,0.9999873454454412,1.0,0.0010008326261421,1.0663113594055176,0.9922885894775392,0.0740227699279785,3.11604194,1.7763,345.2,1.59,0.016885,13.389,0.0415,0.195,18.8,375.55,1123.0,5591.0,4.559,0.86,1
9992325,33297,1459.4892873752617,1.000015177742713,1.0,0.0006841296353225,1.0272374153137207,0.9944262504577636,0.032811164855957,24.08632177,2.236,1041.7,2.78,0.033194,53.6,0.1478,0.802,18.0,14.78,500.0,4973.0,4.537,0.768,1
8196180,65268,1470.4623346515143,0.9956155345378104,1.0,0.0189623549727336,1.0231999158859253,0.8629913926124573,0.160208523273468,3.671661096,4.29947,129240.0,105.82,0.499517,7.79316,0.0526,0.923,3152.6,3539.43,1967.0,7343.0,4.02,1.94,0
5385139,54969,1238.60383853221,1.000017348176433,1.0,0.0007633951471768,1.0522737503051758,0.995258927345276,0.0570148229598999,12.4297161,15.078,192.7,1.26,0.0127,6.14,0.1058,0.293,13.3,71.78,742.0,5754.0,4.534,0.905,0
10910878,51501,1459.4892772886303,0.9999813030711452,1.0,0.0012562413801376,1.0412275791168213,0.992557406425476,0.0486701726913452,16.06864674,3.5347,2213.9,3.86,0.041693,36.85,0.1158,0.052,51.2,30.75,600.0,5031.0,4.485,0.848,1
4851464,41989,1238.6040668029673,0.9986873673221304,1.0,0.00744981551318,1.0666166543960571,0.9503540992736816,0.1162625551223754,5.548250634,6.06772,42873.0,21.49,0.191456,8.094,0.0633,0.296,1170.5,331.99,1088.0,6124.0,4.455,1.028,0
11076279,32869,868.7558601479977,0.9852458134494392,1.0,0.0518398198494631,1.056946039199829,0.7636774778366089,0.2932685613632202,1.47258471,4.76885,224010.0,123.25,0.557638,3.4027,0.0292,0.75,741.5,12617.53,2705.0,7360.0,4.008,2.024,0
6048106,8635,196.97617382164023,0.9848975952885092,1.0,0.0677637768371731,1.0952272415161133,0.6957686543464661,0.3994585871696472,1.559360638,5.4458,280070.0,94.2,0.57973,3.3286,0.0284,0.647,419.9,5905.62,2234.0,7002.0,4.193,1.488,0
5088400,54966,1238.6049285240078,1.0000550993508277,1.0,0.0087397339614923,1.027302622795105,0.9699000120162964,0.0574026107788085,8.82715783,2.019,368.6,1.67,0.017452,32.96,0.0829,0.249,11.1,95.25,797.0,5550.0,4.539,0.878,1
5962514,8635,196.97606480753893,0.9815943446128992,1.0,0.0500306652393802,1.0311750173568726,0.7694650292396545,0.261709988117218,0.790046373,4.9939,149300.0,56.93,0.388484,1.789,0.0186,0.65,174.5,9873.85,2541.0,6785.0,4.321,1.342,0
8801343,65261,1470.4624242782738,0.9991498732022124,1.0,0.0044892167625319,1.007480263710022,0.9740886092185974,0.0333916544914245,2.73987398,4.15886,20632.0,34.83,0.141141,4.6067,0.0419,0.703,1454.3,4705.3,2113.0,6520.0,3.844,2.26,0
11621223,64795,1459.4892491756254,0.999994550720668,1.0,0.0002246565206065,1.0126445293426514,0.9971520900726318,0.0154924392700195,4.903321801,2.8887,334.5,2.37,0.016695,13.195,0.0594,0.016,84.5,570.65,1247.0,6045.0,4.276,1.298,1
8758136,63169,1421.2360108611538,1.0000128479161596,1.0,0.0005811014332812,1.042513370513916,0.9967570304870604,0.0457563400268554,0.998212785,2.489,118.8,1.1,0.010175,2.875,0.0199,0.436,18.8,2998.77,1888.0,6072.0,4.47,0.988,0
5174492,65263,1470.4622929149918,0.9999760302217526,1.0,0.0049798289128847,1.018988013267517,0.9741435647010804,0.0448444485664367,0.720589427,4.329,70.0,1.95,0.008091,1.27285,0.0201,0.64,1.7,56448.93,3927.0,8497.0,4.07,2.211,0
12020218,64797,1459.4892883901994,1.0000153539576189,1.0,0.0006486297180616,1.088805913925171,0.9976463317871094,0.0911595821380615,21.3588236,5.823,640.1,2.52,0.023225,28.56,0.1539,0.092,33.2,53.89,691.0,6170.0,4.472,0.992,1
3344427,30161,684.1345477320356,0.96926730897089,1.0,0.0855366513814785,1.1281192302703855,0.6316635012626648,0.4964557290077209,1.303570451,2.28163,332340.0,235.58,0.601921,6.6509,0.0225,0.548,573.2,12920.56,2720.0,4884.0,3.279,3.584,0
4472818,52282,1470.4622462260668,1.0000076969875802,1.0,0.0055840701478778,1.0223199129104614,0.9821789264678956,0.0401409864425659,43.1622766,4.29815,450.90000000000003,2.13,0.0197905,44.85,0.23075,0.7555000000000001,39.449999999999996,37.655,583.5,5818.0,4.464,0.986,1
4149684,63170,1421.235768295788,0.9982675774623572,1.0,0.0100870503360197,1.030922532081604,0.9181838631629944,0.1127386689186096,4.320850062,4.26661,75927.0,59.16,0.500266,8.093,0.0526,1.087,1691.5,524.62,1221.0,6098.0,4.384,1.083,0
6956136,65262,1470.46231317192,0.9999782756057264,1.0,0.0003749334643266,1.0035361051559448,0.9982630014419556,0.0052731037139892,53.91278363,44.0504,216.7,4.25,0.019261,2.641815,0.2994,0.984,56.4,55.85,697.0,6085.0,3.917,2.02,0
7376500,37874,855.6172638969656,0.99229478961331,1.0,0.0432464201670144,1.0800387859344482,0.577650785446167,0.5023880004882812,5.877122485,4.71655,362900.0,125.68,0.632037,14.675,0.0586,0.547,1210.8,913.57,1402.0,5702.0,3.807,1.821,0
8588377,64799,1459.4890261183243,0.9999137709752618,1.0,0.0045408556198287,1.0247715711593628,0.9857432246208192,0.0390283465385437,0.99466172,1.576,1370.5,31.84,0.285559,2.01,0.0182,1.244,21.5,3078.85,1898.0,5750.0,4.332,1.021,0
3003019,51817,1459.488819147242,1.0000019474098285,1.0,0.0005138865824697,1.0306215286254885,0.9968884587287904,0.033733069896698,0.502622858,3.085,146.0,1.41,0.011782,1.237,0.0127,0.693,41.1,8838.66,2478.0,6029.0,4.385,1.098,0
12121118,64797,1459.4892890926203,1.000008037172648,1.0,0.000486870866389,1.0362712144851685,0.9948235750198364,0.041447639465332,495.06538,21.09,417.0,2.0,0.018892,172.2,1.2451,0.341,13.2,0.74,236.0,6075.0,4.486,0.969,0
6233483,64797,1459.4889118128558,0.9998465182264364,1.0,0.0012606347174135,1.0173872709274292,0.9775502681732178,0.0398370027542114,15.8733803,7.4672,4094.1,8.15,0.070791,8.988,0.1131,0.919,136.5,111.99,830.0,6161.0,4.276,1.054,0
3858704,52286,1470.4622349297133,1.0000026484680846,1.0,0.0001493958114851,1.004771709442139,0.998831570148468,0.0059401392936706,3.00363219,3.732,101.2,1.43,0.009909,4.39,0.0414,0.727,38.5,1441.44,1571.0,6309.0,4.217,1.32,0
5616628,63170,1421.2358273759237,1.0000171570144198,1.0,0.0005759057477115,1.0504032373428345,0.9967893958091736,0.0536138415336608,419.75224,4.154,754.0,2.82,0.025428,749.0,1.1258,0.3316,6.3,1.03,257.0,6137.0,4.457,1.016,0
9280239,33448,1459.4891286034765,0.9992737718331018,1.0,0.0049366760541362,1.0180798768997192,0.981948971748352,0.0361309051513671,364.751562,13.057,1481.5,2.89,0.041985,120.9,0.8507,0.875,25.5,0.18,166.0,4386.0,4.629,0.63,1
8248939,65262,1470.4623439724237,0.9998119953019822,1.0,0.0044200248486893,1.0152807235717771,0.9781106114387512,0.0371701121330261,1.63345402,3.817,359.0,24.87,0.208715,1.382,0.0274,1.19,7.4,2211.18,1750.0,6283.0,4.372,1.091,0
9536048,64793,1459.4891148125607,0.9999850298104584,1.0,0.0003746931286703,1.0048613548278809,0.9978941679000854,0.0069671869277954,3.71186243,1.032,53.9,0.95,0.006941,24.5,0.0492,0.469,7.0,922.9,1406.0,6302.0,4.299,1.258,0
8183288,64793,1459.4890182611489,0.999925068258115,1.0,0.0028770467531216,1.0294827222824097,0.9898449182510376,0.039637804031372,66.6504521,5.744,536.9,1.56,0.020972,82.0,0.2875,0.433,27.1,2.14,308.0,4550.0,4.627,0.679,1
7672940,65261,1470.4623584131623,0.9999925868913904,1.0,0.0005165662284834,1.004143238067627,0.9769693613052368,0.0271738767623901,1064.268096,11.5521,22772.0,33.63,0.141743,739.3,2.1525,0.447,1171.2,1.47,281.0,6340.0,3.833,2.173,0
1718958,65264,1470.4622092399077,0.9998908454954596,1.0,0.0017931020788128,1.0117583274841309,0.991663098335266,0.0200952291488647,1.41975831,1.429,60.9,0.85,0.007542,5.93,0.0245,0.644,8.1,1968.38,1700.0,5925.0,4.394,1.035,1
4768846,64797,1459.4888616337485,0.9999183185884614,1.0,0.0021180511952031,1.0186010599136353,0.990898609161377,0.0277024507522583,1.25483232,2.67,117.6,2.89,0.010278,3.14,0.0252,0.547,11.4,13493.55,2748.0,6168.0,3.75,2.572,0
8008913,64792,1459.48915778417,1.0000106936033413,1.0,0.0005789987798213,1.0270087718963623,0.9976142644882202,0.029394507408142,34.9989085,1.764,427.1,1.65,0.02335,74.8,0.185,0.896,7.5,4.74,376.0,4559.0,4.653,0.648,0
6877871,64794,1459.488964967553,0.9999847318554534,1.0,0.0006194729945163,1.016101598739624,0.9968607425689696,0.0192408561706542,0.536869783,4.164,221.7,1.81,0.014163,1.142,0.0137,0.5604,27.8,11576.28,2645.0,6495.0,4.379,1.168,0
7898576,4441,93.4024617144314,0.9905873169718604,1.0,0.0375511923167784,1.007159948348999,0.7784440517425537,0.2287158966064453,8.64636188,8.73607,218070.0,54.24,0.438049,10.6784,0.0859,0.294,2441.7,268.95,1033.0,6444.0,4.382,1.134,0
2441728,65264,1470.4622184779,1.0000027891428382,1.0,0.0001687374298678,1.0057843923568726,0.9985453486442566,0.0072390437126159,0.856895349,1.3078,82.2,0.82,0.00864,4.28,0.0174,0.554,33.1,2960.82,1881.0,6021.0,4.537,0.873,0
7049771,65263,1470.4623087903528,1.00000009262589,1.0,0.0002304066440796,1.009203314781189,0.9986114501953124,0.0105918645858764,381.85852,16.121,362.9,8.3,0.016941,184.0,1.0472,0.024,16.0,9.93,453.0,4959.0,3.155,4.486,0
6356207,54969,1238.604690110551,0.9998349121981046,1.0,0.0063732308746828,1.02955162525177,0.9752773642539978,0.0542742609977722,3.76417012,2.0111,558.4,1.7,0.021335,14.03,0.044,0.287,27.2,160.99,908.0,5063.0,4.617,0.728,1
7898352,64794,1459.4890246372015,1.0000017160404815,1.0,0.0007145462437869,1.0512701272964478,0.9909760355949402,0.0602940917015075,78.73307315,6.51675,4531.75,7.845,0.0607495,68.725,0.33975,0.419,93.0,21.905,513.0,5733.0,4.281,1.183,1
2142522,65263,1470.4622379645734,0.9999743490224376,1.0,0.0003869239375886,1.0052887201309204,0.9975005388259888,0.0077881813049316,13.32354078,3.873,116.6,1.32,0.009905,25.88,0.1165,0.225,16.3,136.61,872.0,6113.0,4.341,1.218,1
5080652,50173,1426.446473419237,0.9881652523486064,1.0,0.0507723335400122,1.0414252281188965,0.6482340097427368,0.3931912183761596,2.072177815,4.54864,293720.0,46.55,0.593703,5.1884,0.0294,0.641,590.7,495.23,1204.0,5519.0,4.621,0.718,0
